Beta,Step,Energy,Magnetization
0.8,5680,-19816,9954
0.8,5690,-19856,9962
0.8,5700,-19868,9966
0.8,5710,-19848,9960
0.8,5720,-19852,9962
0.8,5730,-19864,9966
0.8,5740,-19780,9940
0.8,5750,-19848,9962
0.8,5760,-19876,9968
0.8,5770,-19896,9974
0.8,5780,-19820,9954
0.8,5790,-19872,9968
0.8,5800,-19840,9960
0.8,5810,-19840,9958
0.8,5820,-19848,9960
0.8,5830,-19840,9960
0.8,5840,-19872,9966
0.8,5850,-19864,9964
0.8,5860,-19864,9966
0.8,5870,-19796,9948
0.8,5880,-19796,9946
0.8,5890,-19876,9966
0.8,5900,-19788,9944
0.8,5910,-19784,9940
0.8,5920,-19844,9958
0.8,5930,-19860,9962
0.8,5940,-19812,9950
0.8,5950,-19784,9942
0.8,5960,-19780,9944
0.8,5970,-19816,9954
0.8,5980,-19856,9962
0.8,5990,-19824,9954
0.8,6000,-19844,9960
0.8,6010,-19824,9954
0.8,6020,-19852,9962
0.8,6030,-19864,9966
0.8,6040,-19836,9958
0.8,6050,-19856,9962
0.8,6060,-19856,9964
0.8,6070,-19888,9972
0.8,6080,-19844,9960
0.8,6090,-19832,9956
0.8,6100,-19892,9972
0.8,6110,-19816,9952
0.8,6120,-19896,9962
0.8,6130,-19872,9968
0.8,6140,-19824,9954
0.8,6150,-19852,9962
0.8,6160,-19900,9974
0.8,6170,-19864,9966
0.8,6180,-19848,9960
0.8,6190,-19864,9966
0.8,6200,-19868,9966
0.8,6210,-19884,9968
0.8,6220,-19848,9958
0.8,6230,-19872,9968
0.8,6240,-19812,9950
0.8,6250,-19792,9942
0.8,6260,-19860,9962
0.8,6270,-19792,9946
0.8,6280,-19860,9964
0.8,6290,-19868,9966
0.8,6300,-19864,9966
0.8,6310,-19864,9958
0.8,6320,-19868,9964
0.8,6330,-19876,9968
0.8,6340,-19880,9970
0.8,6350,-19888,9972
0.8,6360,-19852,9956
0.8,6370,-19844,9960
0.8,6380,-19860,9962
0.8,6390,-19880,9970
0.8,6400,-19832,9954
0.8,6410,-19836,9958
0.8,6420,-19812,9952
0.8,6430,-19868,9966
0.8,6440,-19828,9956
0.8,6450,-19772,9938
0.8,6460,-19844,9960
0.8,6470,-19828,9954
0.8,6480,-19816,9954
0.8,6490,-19872,9968
0.8,6500,-19896,9974
0.8,6510,-19816,9952
0.8,6520,-19844,9960
0.8,6530,-19832,9956
0.8,6540,-19868,9966
0.8,6550,-19852,9962
0.8,6560,-19800,9946
0.8,6570,-19836,9950
0.8,6580,-19884,9966
0.8,6590,-19912,9978
0.8,6600,-19840,9958
0.8,6610,-19856,9958
0.8,6620,-19836,9956
0.8,6630,-19816,9952
0.8,6640,-19840,9960
0.8,6650,-19792,9942
0.8,6660,-19892,9972
0.8,6670,-19884,9968
0.8,6680,-19800,9948
0.8,6690,-19840,9958
0.8,6700,-19856,9960
0.8,6710,-19840,9960
0.8,6720,-19864,9964
0.8,6730,-19848,9960
0.8,6740,-19856,9964
0.8,6750,-19808,9950
0.8,6760,-19792,9944
0.8,6770,-19792,9946
0.8,6780,-19860,9964
0.8,6790,-19876,9968
0.8,6800,-19768,9940
0.8,6810,-19880,9968
0.8,6820,-19876,9968
0.8,6830,-19828,9952
0.8,6840,-19856,9964
0.8,6850,-19840,9958
0.8,6860,-19840,9960
0.8,6870,-19860,9960
0.8,6880,-19872,9962
0.8,6890,-19808,9950
0.8,6900,-19904,9976
0.8,6910,-19852,9962
0.8,6920,-19768,9940
0.8,6930,-19840,9958
0.8,6940,-19836,9956
0.8,6950,-19880,9968
0.8,6960,-19848,9962
0.8,6970,-19896,9972
0.8,6980,-19868,9966
0.8,6990,-19840,9960
0.8,7000,-19904,9976
0.8,7010,-19836,9956
0.8,7020,-19872,9966
0.8,7030,-19816,9954
0.8,7040,-19812,9946
0.8,7050,-19864,9964
0.8,7060,-19892,9972
0.8,7070,-19772,9936
0.8,7080,-19888,9972
0.8,7090,-19844,9958
0.8,7100,-19864,9964
0.8,7110,-19836,9958
0.8,7120,-19840,9954
0.8,7130,-19888,9972
0.8,7140,-19864,9966
0.8,7150,-19832,9956
0.8,7160,-19860,9958
0.8,7170,-19812,9950
0.8,7180,-19848,9960
0.8,7190,-19868,9966
0.8,7200,-19880,9968
0.8,7210,-19884,9968
0.8,7220,-19840,9960
0.8,7230,-19896,9974
0.8,7240,-19888,9970
0.8,7250,-19892,9972
0.8,7260,-19876,9968
0.8,7270,-19804,9948
0.8,7280,-19824,9954
0.8,7290,-19812,9946
0.8,7300,-19880,9968
0.8,7310,-19828,9956
0.8,7320,-19836,9956
0.8,7330,-19888,9972
0.8,7340,-19904,9976
0.8,7350,-19828,9956
0.8,7360,-19904,9976
0.8,7370,-19804,9950
0.8,7380,-19896,9972
0.8,7390,-19872,9962
0.8,7400,-19872,9966
0.8,7410,-19800,9948
0.8,7420,-19804,9946
0.8,7430,-19888,9970
0.8,7440,-19836,9958
0.8,7450,-19880,9970
0.8,7460,-19876,9966
0.8,7470,-19872,9966
0.8,7480,-19896,9972
0.8,7490,-19836,9952
0.8,7500,-19856,9964
0.8,7510,-19852,9962
0.8,7520,-19884,9970
0.8,7530,-19880,9970
0.8,7540,-19804,9950
0.8,7550,-19856,9962
0.8,7560,-19808,9952
0.8,7570,-19840,9958
0.8,7580,-19868,9966
0.8,7590,-19896,9972
0.8,7600,-19896,9974
0.8,7610,-19852,9962
0.8,7620,-19872,9968
0.8,7630,-19800,9946
0.8,7640,-19876,9968
0.8,7650,-19872,9968
0.8,7660,-19832,9956
0.8,7670,-19856,9964
0.8,7680,-19856,9964
0.8,7690,-19912,9978
0.8,7700,-19864,9964
0.8,7710,-19888,9972
0.8,7720,-19836,9958
0.8,7730,-19856,9960
0.8,7740,-19912,9976
0.8,7750,-19856,9964
0.8,7760,-19856,9960
0.8,7770,-19904,9976
0.8,7780,-19876,9966
0.8,7790,-19904,9976
0.8,7800,-19912,9978
0.8,7810,-19852,9960
0.8,7820,-19876,9966
0.8,7830,-19868,9966
0.8,7840,-19848,9962
0.8,7850,-19888,9972
0.8,7860,-19836,9956
0.8,7870,-19880,9968
0.8,7880,-19928,9980
0.8,7890,-19860,9964
0.8,7900,-19808,9952
0.8,7910,-19816,9952
0.8,7920,-19860,9962
0.8,7930,-19868,9966
0.8,7940,-19872,9968
0.8,7950,-19824,9954
0.8,7960,-19800,9948
0.8,7970,-19876,9968
0.8,7980,-19888,9970
0.8,7990,-19796,9946
0.8,8000,-19876,9968
0.8,8010,-19808,9950
0.8,8020,-19804,9948
0.8,8030,-19864,9966
0.8,8040,-19836,9952
0.8,8050,-19828,9954
0.8,8060,-19840,9960
0.8,8070,-19852,9962
0.8,8080,-19812,9952
0.8,8090,-19864,9964
0.8,8100,-19816,9954
0.8,8110,-19804,9948
0.8,8120,-19840,9958
0.8,8130,-19820,9952
0.8,8140,-19852,9962
0.8,8150,-19800,9940
0.8,8160,-19828,9956
0.8,8170,-19840,9958
0.8,8180,-19856,9962
0.8,8190,-19816,9954
0.8,8200,-19868,9964
0.8,8210,-19904,9976
0.8,8220,-19848,9960
0.8,8230,-19848,9962
0.8,8240,-19884,9968
0.8,8250,-19872,9966
0.8,8260,-19920,9980
0.8,8270,-19888,9970
0.8,8280,-19852,9960
0.8,8290,-19848,9958
0.8,8300,-19896,9974
0.8,8310,-19856,9958
0.8,8320,-19896,9974
0.8,8330,-19804,9950
0.8,8340,-19800,9948
0.8,8350,-19868,9966
0.8,8360,-19760,9938
0.8,8370,-19860,9964
0.8,8380,-19800,9946
0.8,8390,-19836,9958
0.8,8400,-19844,9960
0.8,8410,-19804,9948
0.8,8420,-19828,9956
0.8,8430,-19876,9968
0.8,8440,-19828,9950
0.8,8450,-19952,9988
0.8,8460,-19876,9968
0.8,8470,-19868,9964
0.8,8480,-19868,9966
0.8,8490,-19784,9944
0.8,8500,-19820,9952
0.8,8510,-19916,9978
0.8,8520,-19856,9962
0.8,8530,-19860,9964
0.8,8540,-19848,9960
0.8,8550,-19856,9962
0.8,8560,-19824,9954
0.8,8570,-19868,9966
0.8,8580,-19860,9958
0.8,8590,-19844,9960
0.8,8600,-19908,9976
0.8,8610,-19912,9978
0.8,8620,-19824,9956
0.8,8630,-19876,9966
0.8,8640,-19880,9968
0.8,8650,-19868,9966
0.8,8660,-19888,9970
0.8,8670,-19856,9964
0.8,8680,-19792,9944
0.8,8690,-19848,9960
0.8,8700,-19820,9952
0.8,8710,-19860,9964
0.8,8720,-19884,9970
0.8,8730,-19836,9956
0.8,8740,-19792,9942
0.8,8750,-19876,9968
0.8,8760,-19888,9972
0.8,8770,-19800,9946
0.8,8780,-19844,9960
0.8,8790,-19832,9956
0.8,8800,-19876,9966
0.8,8810,-19848,9960
0.8,8820,-19836,9958
0.8,8830,-19844,9960
0.8,8840,-19828,9954
0.8,8850,-19828,9956
0.8,8860,-19844,9956
0.8,8870,-19888,9972
0.8,8880,-19904,9976
0.8,8890,-19832,9956
0.8,8900,-19856,9962
0.8,8910,-19884,9970
0.8,8920,-19880,9968
0.8,8930,-19872,9966
0.8,8940,-19812,9952
0.8,8950,-19860,9964
0.8,8960,-19840,9958
0.8,8970,-19840,9958
0.8,8980,-19884,9970
0.8,8990,-19828,9956
0.8,9000,-19832,9954
0.8,9010,-19932,9982
0.8,9020,-19828,9956
0.8,9030,-19836,9958
0.8,9040,-19844,9960
0.8,9050,-19780,9942
0.8,9060,-19864,9964
0.8,9070,-19840,9958
0.8,9080,-19864,9964
0.8,9090,-19788,9944
0.8,9100,-19800,9950
0.8,9110,-19836,9956
0.8,9120,-19880,9970
0.8,9130,-19840,9956
0.8,9140,-19872,9968
0.8,9150,-19924,9980
0.8,9160,-19860,9964
0.8,9170,-19816,9952
0.8,9180,-19928,9982
0.8,9190,-19840,9958
0.8,9200,-19824,9954
0.8,9210,-19796,9948
0.8,9220,-19912,9976
0.8,9230,-19848,9960
0.8,9240,-19856,9962
0.8,9250,-19864,9962
0.8,9260,-19832,9958
0.8,9270,-19888,9970
0.8,9280,-19864,9966
0.8,9290,-19888,9972
0.8,9300,-19804,9948
0.8,9310,-19888,9970
0.8,9320,-19840,9958
0.8,9330,-19820,9952
0.8,9340,-19888,9970
0.8,9350,-19772,9938
0.8,9360,-19832,9956
0.8,9370,-19840,9960
0.8,9380,-19852,9962
0.8,9390,-19804,9948
0.8,9400,-19788,9946
0.8,9410,-19872,9968
0.8,9420,-19840,9958
0.8,9430,-19808,9950
0.8,9440,-19816,9954
0.8,9450,-19832,9956
0.8,9460,-19880,9968
0.8,9470,-19880,9970
0.8,9480,-19848,9962
0.8,9490,-19832,9954
0.8,9500,-19880,9968
0.8,9510,-19884,9970
0.8,9520,-19860,9964
0.8,9530,-19856,9964
0.8,9540,-19844,9960
0.8,9550,-19856,9962
0.8,9560,-19884,9966
0.8,9570,-19812,9944
0.8,9580,-19820,9954
0.8,9590,-19912,9978
0.8,9600,-19772,9940
0.8,9610,-19868,9966
0.8,9620,-19824,9954
0.8,9630,-19880,9968
0.8,9640,-19860,9962
0.8,9650,-19900,9974
0.8,9660,-19872,9968
0.8,9670,-19832,9956
0.8,9680,-19800,9950
0.8,9690,-19840,9958
0.8,9700,-19836,9958
0.8,9710,-19912,9978
0.8,9720,-19844,9960
0.8,9730,-19836,9952
0.8,9740,-19904,9976
0.8,9750,-19804,9948
0.8,9760,-19876,9968
0.8,9770,-19776,9942
0.8,9780,-19864,9964
0.8,9790,-19840,9958
0.8,9800,-19860,9964
0.8,9810,-19784,9942
0.8,9820,-19740,9934
0.8,9830,-19872,9966
0.8,9840,-19852,9960
0.8,9850,-19804,9940
0.8,9860,-19864,9964
0.8,9870,-19816,9952
0.8,9880,-19896,9974
0.8,9890,-19752,9934
0.8,9900,-19844,9958
0.8,9910,-19916,9978
0.8,9920,-19892,9972
0.8,9930,-19948,9986
0.8,9940,-19800,9950
0.8,9950,-19860,9962
0.8,9960,-19872,9966
0.8,9970,-19872,9966
0.8,9980,-19820,9950
0.8,9990,-19836,9958
0.9,1000,-19944,9986
0.9,1010,-19968,9992
0.9,1020,-19896,9974
0.9,1030,-19976,9994
0.9,1040,-19952,9988
0.9,1050,-19924,9980
0.9,1060,-19912,9978
0.9,1070,-19924,9980
0.9,1080,-19944,9986
0.9,1090,-19912,9978
0.9,1100,-19904,9974
0.9,1110,-19960,9990
0.9,1120,-19968,9992
0.9,1130,-19936,9984
0.9,1140,-19912,9978
0.9,1150,-19944,9986
0.9,1160,-19912,9978
0.9,1170,-19908,9976
0.9,1180,-19920,9980
0.9,1190,-19928,9982
0.9,1200,-19980,9994
0.9,1210,-19952,9988
0.9,1220,-19952,9988
0.9,1230,-19944,9986
0.9,1240,-19948,9986
0.9,1250,-19916,9978
0.9,1260,-19940,9984
0.9,1270,-19952,9988
0.9,1280,-19916,9978
0.9,1290,-19928,9982
0.9,1300,-19892,9970
0.9,1310,-19952,9988
0.9,1320,-19900,9974
0.9,1330,-19932,9982
0.9,1340,-19968,9992
0.9,1350,-19956,9988
0.9,1360,-19920,9980
0.9,1370,-19888,9972
0.9,1380,-19976,9994
0.9,1390,-19948,9986
0.9,1400,-19904,9976
0.9,1410,-19984,9996
0.9,1420,-19936,9982
0.9,1430,-19944,9986
0.9,1440,-19976,9994
0.9,1450,-19928,9982
0.9,1460,-19956,9988
0.9,1470,-19912,9978
0.9,1480,-19952,9988
0.9,1490,-19944,9986
0.9,1500,-19928,9982
0.9,1510,-19952,9988
0.9,1520,-19952,9988
0.9,1530,-19936,9984
0.9,1540,-19888,9972
0.9,1550,-19952,9988
0.9,1560,-19952,9988
0.9,1570,-19884,9970
0.9,1580,-19940,9984
0.9,1590,-19924,9980
0.9,1600,-19908,9976
0.9,1610,-19912,9974
0.9,1620,-19896,9974
0.9,1630,-19940,9984
0.9,1640,-19968,9992
0.9,1650,-19960,9990
0.9,1660,-19924,9980
0.9,1670,-19944,9986
0.9,1680,-19936,9984
0.9,1690,-19920,9980
0.9,1700,-19948,9986
0.9,1710,-19936,9984
0.9,1720,-19952,9988
0.9,1730,-19952,9988
0.9,1740,-19976,9994
0.9,1750,-19908,9976
0.9,1760,-19960,9990
0.9,1770,-19960,9990
0.9,1780,-19912,9978
0.9,1790,-19944,9986
0.9,1800,-19952,9988
0.9,1810,-19960,9990
0.9,1820,-19952,9984
0.9,1830,-19936,9984
0.9,1840,-19944,9986
0.9,1850,-19920,9980
0.9,1860,-19920,9980
0.9,1870,-19952,9988
0.9,1880,-19976,9994
0.9,1890,-19900,9968
0.9,1900,-19916,9978
0.9,1910,-19952,9988
0.9,1920,-19944,9986
0.9,1930,-19952,9988
0.9,1940,-19964,9990
0.9,1950,-19948,9986
0.9,1960,-19896,9972
0.9,1970,-19904,9976
0.9,1980,-19968,9992
0.9,1990,-19952,9988
0.9,2000,-19944,9986
0.9,2010,-19928,9980
0.9,2020,-19920,9980
0.9,2030,-19952,9988
0.9,2040,-19976,9994
0.9,2050,-19924,9980
0.9,2060,-19908,9976
0.9,2070,-19948,9986
0.9,2080,-19928,9982
0.9,2090,-19924,9980
0.9,2100,-19960,9990
0.9,2110,-19928,9982
0.9,2120,-19944,9986
0.9,2130,-19944,9986
0.9,2140,-19928,9982
0.9,2150,-19944,9986
0.9,2160,-19928,9982
0.9,2170,-19908,9976
0.9,2180,-19944,9986
0.9,2190,-19924,9980
0.9,2200,-19920,9980
0.9,2210,-19968,9992
0.9,2220,-19900,9972
0.9,2230,-19952,9988
0.9,2240,-19904,9976
0.9,2250,-19972,9992
0.9,2260,-19960,9990
0.9,2270,-19916,9978
0.9,2280,-19920,9978
0.9,2290,-19952,9988
0.9,2300,-19960,9990
0.9,2310,-19900,9972
0.9,2320,-19944,9986
0.9,2330,-19944,9984
0.9,2340,-19944,9986
0.9,2350,-19952,9988
0.9,2360,-19944,9986
0.9,2370,-19920,9978
0.9,2380,-19976,9994
0.9,2390,-19944,9986
0.9,2400,-19916,9978
0.9,2410,-19960,9990
0.9,2420,-19904,9976
0.9,2430,-19880,9970
0.9,2440,-19916,9978
0.9,2450,-19952,9988
0.9,2460,-19972,9992
0.9,2470,-19892,9972
0.9,2480,-19948,9986
0.9,2490,-19944,9986
0.9,2500,-19932,9980
0.9,2510,-19932,9982
0.9,2520,-19952,9988
0.9,2530,-19928,9982
0.9,2540,-19912,9978
0.9,2550,-19932,9980
0.9,2560,-19928,9982
0.9,2570,-19900,9972
0.9,2580,-19960,9990
0.9,2590,-19888,9970
0.9,2600,-19940,9984
0.9,2610,-19936,9984
0.9,2620,-19904,9976
0.9,2630,-19944,9986
0.9,2640,-19944,9986
0.9,2650,-19960,9990
0.9,2660,-19920,9978
0.9,2670,-19944,9986
0.9,2680,-19924,9980
0.9,2690,-19916,9978
0.9,2700,-19932,9982
0.9,2710,-19960,9990
0.9,2720,-19956,9988
0.9,2730,-19912,9978
0.9,2740,-19960,9990
0.9,2750,-19892,9970
0.9,2760,-19948,9986
0.9,2770,-19920,9978
0.9,2780,-19920,9980
0.9,2790,-19908,9976
0.9,2800,-19952,9988
0.9,2810,-19932,9982
0.9,2820,-19920,9980
0.9,2830,-19980,9994
0.9,2840,-19940,9984
0.9,2850,-19896,9972
0.9,2860,-19948,9986
0.9,2870,-19920,9980
0.9,2880,-19960,9990
0.9,2890,-19920,9980
0.9,2900,-19896,9974
0.9,2910,-19984,9996
0.9,2920,-19968,9992
0.9,2930,-19968,9992
0.9,2940,-19936,9984
0.9,2950,-19892,9972
0.9,2960,-19936,9982
0.9,2970,-19944,9986
0.9,2980,-19940,9984
0.9,2990,-19852,9962
0.9,3000,-19928,9982
0.9,3010,-19964,9990
0.9,3020,-19944,9986
0.9,3030,-19952,9988
0.9,3040,-19936,9984
0.9,3050,-19968,9992
0.9,3060,-19964,9990
0.9,3070,-19940,9984
0.9,3080,-19924,9980
0.9,3090,-19892,9972
0.9,3100,-19968,9992
0.9,3110,-19904,9976
0.9,3120,-19960,9990
0.9,3130,-19936,9984
0.9,3140,-19912,9978
0.9,3150,-19944,9986
0.9,3160,-19944,9986
0.9,3170,-19992,9998
0.9,3180,-19968,9992
0.9,3190,-19920,9978
0.9,3200,-19952,9988
0.9,3210,-19968,9992
0.9,3220,-19924,9980
0.9,3230,-19976,9994
0.9,3240,-19936,9984
0.9,3250,-19924,9980
0.9,3260,-19908,9976
0.9,3270,-19952,9988
0.9,3280,-19936,9982
0.9,3290,-19968,9992
0.9,3300,-19952,9988
0.9,3310,-19904,9976
0.9,3320,-19920,9980
0.9,3330,-19932,9982
0.9,3340,-19900,9974
0.9,3350,-19932,9982
0.9,3360,-19944,9986
0.9,3370,-19928,9982
0.9,3380,-19940,9984
0.9,3390,-19968,9992
0.9,3400,-19932,9982
0.9,3410,-19960,9990
0.9,3420,-19880,9968
0.9,3430,-19912,9978
0.9,3440,-19940,9984
0.9,3450,-19944,9986
0.9,3460,-19936,9984
0.9,3470,-19920,9980
0.9,3480,-19936,9984
0.9,3490,-19940,9984
0.9,3500,-19908,9976
0.9,3510,-19928,9982
0.9,3520,-19904,9976
0.9,3530,-19948,9986
0.9,3540,-19868,9966
0.9,3550,-19920,9980
0.9,3560,-19944,9986
0.9,3570,-19960,9990
0.9,3580,-19928,9982
0.9,3590,-19960,9990
0.9,3600,-19956,9988
0.9,3610,-19932,9982
0.9,3620,-19920,9978
0.9,3630,-19956,9988
0.9,3640,-19960,9990
0.9,3650,-19936,9984
0.9,3660,-19944,9986
0.9,3670,-19964,9990
0.9,3680,-19944,9986
0.9,3690,-19908,9972
0.9,3700,-19932,9982
0.9,3710,-19924,9980
0.9,3720,-19916,9978
0.9,3730,-19932,9980
0.9,3740,-19896,9974
0.9,3750,-19928,9982
0.9,3760,-19968,9992
0.9,3770,-19964,9990
0.9,3780,-19904,9976
0.9,3790,-19944,9986
0.9,3800,-19976,9994
0.9,3810,-19944,9986
0.9,3820,-19912,9978
0.9,3830,-19912,9976
0.9,3840,-19928,9982
0.9,3850,-19928,9982
0.9,3860,-19992,9998
0.9,3870,-19944,9986
0.9,3880,-19920,9978
0.9,3890,-19928,9982
0.9,3900,-19952,9988
0.9,3910,-19944,9986
0.9,3920,-19892,9972
0.9,3930,-19936,9984
0.9,3940,-19944,9986
0.9,3950,-19976,9994
0.9,3960,-19928,9982
0.9,3970,-19920,9980
0.9,3980,-19904,9974
0.9,3990,-19876,9968
0.9,4000,-19956,9988
0.9,4010,-19944,9986
0.9,4020,-19944,9986
0.9,4030,-19888,9972
0.9,4040,-19924,9980
0.9,4050,-19916,9974
0.9,4060,-19928,9982
0.9,4070,-19944,9986
0.9,4080,-19888,9972
0.9,4090,-19960,9990
0.9,4100,-19948,9986
0.9,4110,-19936,9984
0.9,4120,-19948,9986
0.9,4130,-19928,9982
0.9,4140,-19928,9982
0.9,4150,-19868,9964
0.9,4160,-19920,9980
0.9,4170,-19944,9986
0.9,4180,-19928,9982
0.9,4190,-19928,9982
0.9,4200,-19952,9988
0.9,4210,-19956,9988
0.9,4220,-19952,9988
0.9,4230,-19868,9966
0.9,4240,-19948,9986
0.9,4250,-19932,9982
0.9,4260,-19944,9986
0.9,4270,-19956,9988
0.9,4280,-19952,9988
0.9,4290,-19920,9980
0.9,4300,-19984,9996
0.9,4310,-19952,9988
0.9,4320,-19952,9988
0.9,4330,-19952,9988
0.9,4340,-19944,9986
0.9,4350,-19944,9986
0.9,4360,-19932,9982
0.9,4370,-19980,9994
0.9,4380,-19936,9984
0.9,4390,-19936,9984
0.9,4400,-19928,9982
0.9,4410,-19968,9992
0.9,4420,-19912,9978
0.9,4430,-19936,9984
0.9,4440,-19904,9976
0.9,4450,-19924,9980
0.9,4460,-19924,9980
0.9,4470,-19936,9980
0.9,4480,-19936,9984
0.9,4490,-19968,9992
0.9,4500,-19920,9980
0.9,4510,-19884,9970
0.9,4520,-19960,9990
0.9,4530,-19956,9988
0.9,4540,-19952,9988
0.9,4550,-19936,9984
0.9,4560,-19960,9990
0.9,4570,-19952,9988
0.9,4580,-19984,9996
0.9,4590,-19952,9988
0.9,4600,-19920,9980
0.9,4610,-19932,9982
0.9,4620,-19928,9982
0.9,4630,-19952,9988
0.9,4640,-19952,9988
0.9,4650,-19936,9984
0.9,4660,-19912,9976
0.9,4670,-19944,9986
0.9,4680,-19948,9986
0.9,4690,-19952,9988
0.9,4700,-19924,9980
0.9,4710,-19920,9980
0.9,4720,-19904,9976
0.9,4730,-19936,9984
0.9,4740,-19924,9980
0.9,4750,-19924,9980
0.9,4760,-19964,9990
0.9,4770,-19916,9978
0.9,4780,-19956,9988
0.9,4790,-19936,9984
0.9,4800,-19936,9984
0.9,4810,-19924,9980
0.9,4820,-19936,9984
0.9,4830,-19916,9978
0.9,4840,-19952,9988
0.9,4850,-19952,9988
0.9,4860,-19908,9976
0.9,4870,-19956,9988
0.9,4880,-19936,9984
0.9,4890,-19956,9988
0.9,4900,-19928,9982
0.9,4910,-19900,9974
0.9,4920,-19936,9984
0.9,4930,-19932,9982
0.9,4940,-19936,9984
0.9,4950,-19916,9978
0.9,4960,-19864,9964
0.9,4970,-19960,9990
0.9,4980,-19944,9986
0.9,4990,-19952,9986
0.9,5000,-19948,9986
0.9,5010,-19896,9972
0.9,5020,-19968,9992
0.9,5030,-19968,9992
0.9,5040,-19968,9992
0.9,5050,-19972,9992
0.9,5060,-19976,9994
0.9,5070,-19948,9986
0.9,5080,-19928,9982
0.9,5090,-19928,9982
0.9,5100,-19936,9984
0.9,5110,-19900,9972
0.9,5120,-19976,9994
0.9,5130,-19936,9984
0.9,5140,-19936,9984
0.9,5150,-19940,9984
0.9,5160,-19940,9984
0.9,5170,-19948,9986
0.9,5180,-19944,9986
0.9,5190,-19920,9978
0.9,5200,-19904,9974
0.9,5210,-19912,9978
0.9,5220,-19952,9988
0.9,5230,-19960,9990
0.9,5240,-19972,9992
0.9,5250,-19916,9978
0.9,5260,-19896,9974
0.9,5270,-19936,9984
0.9,5280,-19968,9992
0.9,5290,-19936,9984
0.9,5300,-19968,9992
0.9,5310,-19940,9984
0.9,5320,-19948,9986
0.9,5330,-19952,9988
0.9,5340,-19904,9976
0.9,5350,-19936,9984
0.9,5360,-19968,9992
0.9,5370,-19936,9984
0.9,5380,-19892,9972
0.9,5390,-19924,9980
0.9,5400,-19912,9978
0.9,5410,-19960,9990
0.9,5420,-19980,9994
0.9,5430,-19956,9988
0.9,5440,-19928,9980
0.9,5450,-19936,9984
0.9,5460,-19904,9976
0.9,5470,-19944,9986
0.9,5480,-19944,9986
0.9,5490,-19956,9988
0.9,5500,-19940,9984
0.9,5510,-19952,9986
0.9,5520,-19904,9976
0.9,5530,-19968,9992
0.9,5540,-19964,9990
0.9,5550,-19940,9984
0.9,5560,-19924,9980
0.9,5570,-19904,9976
0.9,5580,-19924,9980
0.9,5590,-19884,9970
0.9,5600,-19956,9988
0.9,5610,-19912,9978
0.9,5620,-19904,9976
0.9,5630,-19908,9976
0.9,5640,-19912,9978
0.9,5650,-19892,9972
0.9,5660,-19976,9994
0.9,5670,-19968,9992
0.9,5680,-19968,9992
0.9,5690,-19960,9990
0.9,5700,-19936,9984
0.9,5710,-19892,9972
0.9,5720,-19924,9980
0.9,5730,-19928,9980
0.9,5740,-19916,9978
0.9,5750,-19892,9972
0.9,5760,-19908,9976
0.9,5770,-19968,9992
0.9,5780,-19928,9982
0.9,5790,-19932,9982
0.9,5800,-19968,9992
0.9,5810,-19948,9986
0.9,5820,-19936,9984
0.9,5830,-19888,9972
0.9,5840,-19944,9986
0.9,5850,-19944,9986
0.9,5860,-19968,9992
0.9,5870,-19916,9978
0.9,5880,-19960,9990
0.9,5890,-19944,9984
0.9,5900,-19872,9964
0.9,5910,-19952,9988
0.9,5920,-19944,9986
0.9,5930,-19944,9986
0.9,5940,-19960,9990
0.9,5950,-19908,9976
0.9,5960,-19968,9992
0.9,5970,-19880,9968
0.9,5980,-19916,9978
0.9,5990,-19968,9992
0.9,6000,-19912,9976
0.9,6010,-19928,9980
0.9,6020,-19940,9984
0.9,6030,-19896,9972
0.9,6040,-19936,9982
0.9,6050,-19912,9978
0.9,6060,-19896,9974
0.9,6070,-19924,9980
0.9,6080,-19948,9986
0.9,6090,-19932,9982
0.9,6100,-19944,9986
0.9,6110,-19928,9980
0.9,6120,-19940,9984
0.9,6130,-19984,9996
0.9,6140,-19920,9978
0.9,6150,-19940,9984
0.9,6160,-19932,9982
0.9,6170,-19956,9988
0.9,6180,-19908,9974
0.9,6190,-19916,9978
0.9,6200,-19928,9982
0.9,6210,-19960,9990
0.9,6220,-19948,9986
0.9,6230,-19936,9984
0.9,6240,-19932,9982
0.9,6250,-19952,9988
0.9,6260,-19916,9978
0.9,6270,-19936,9984
0.9,6280,-19916,9978
0.9,6290,-19928,9980
0.9,6300,-19968,9992
0.9,6310,-19952,9988
0.9,6320,-19948,9986
0.9,6330,-19932,9982
0.9,6340,-19912,9978
0.9,6350,-19936,9984
0.9,6360,-19968,9992
0.9,6370,-19960,9990
0.9,6380,-19952,9988
0.9,6390,-19944,9986
0.9,6400,-19936,9984
0.9,6410,-19928,9982
0.9,6420,-19960,9990
0.9,6430,-19900,9974
0.9,6440,-19928,9982
0.9,6450,-19944,9986
0.9,6460,-19924,9978
0.9,6470,-19952,9988
0.9,6480,-19944,9986
0.9,6490,-19900,9974
0.9,6500,-19928,9982
0.9,6510,-19928,9982
0.9,6520,-19944,9986
0.9,6530,-19928,9982
0.9,6540,-19896,9972
0.9,6550,-19936,9982
0.9,6560,-19908,9974
0.9,6570,-19936,9984
0.9,6580,-19936,9984
0.9,6590,-19992,9998
0.9,6600,-19944,9986
0.9,6610,-19924,9980
0.9,6620,-19944,9986
0.9,6630,-19920,9980
0.9,6640,-19960,9990
0.9,6650,-19976,9994
